,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph
140,RENE,32,9/11/2020,1200,  , TS,19.9,39.3,35.0,1004.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78445127209554
141,RENE,32,9/11/2020,1800,  , TS,20.4,40.6,35.0,1004.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.187757067317728
142,RENE,32,9/12/2020, 0000,  , TS,21.1,41.8,35.0,1004.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.230420272896374
143,RENE,32,9/12/2020, 0600,  , TS,21.9,42.9,35.0,1004.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.959043106488531
144,RENE,32,9/12/2020,1200,  , TD,22.8,44.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.641828216943416
145,RENE,32,9/12/2020,1800,  , TD,23.7,45.0,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.810738934314381
146,RENE,32,9/13/2020, 0000,  , TD,24.7,46.0,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.586320397165915
147,RENE,32,9/13/2020, 0600,  , TD,25.8,46.9,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.758298401387398
148,RENE,32,9/13/2020,1200,  , TD,26.7,47.3,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.157122893868754
149,RENE,32,9/13/2020,1800,  , TD,27.4,47.5,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31785270867663
150,RENE,32,9/14/2020, 0000,  , TD,27.5,47.8,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2748942478364125
151,RENE,32,9/14/2020, 0600,  , TD,27.6,48.0,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344308312726488
152,RENE,32,9/14/2020,1200,  , TD,27.5,48.4,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.243204774017465
153,SALLY,28,9/11/2020,1800,  , TD,25.4,78.6,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
154,SALLY,28,9/12/2020, 0000,  , TD,25.6,79.4,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628159638220724
155,SALLY,28,9/12/2020, 0600, L, TD,25.6,80.2,30.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30816096487091
156,SALLY,28,9/12/2020,1200,  , TS,25.5,80.8,35.0,1003.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33919988135474
157,SALLY,28,9/12/2020,1800,  , TS,25.6,81.6,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.391024928821741
158,SALLY,28,9/13/2020, 0000,  , TS,26.0,82.5,35.0,1003.0,30.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.405983509164587
159,SALLY,28,9/13/2020, 0600,  , TS,26.7,83.5,45.0,1001.0,50.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.094363135652772
160,SALLY,28,9/13/2020,1200,  , TS,27.2,84.5,50.0,996.0,70.0,90.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.769596890139056
161,SALLY,28,9/13/2020,1800,  , TS,27.6,85.4,50.0,996.0,80.0,100.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28994125366934
162,SALLY,28,9/14/2020, 0000,  , TS,27.9,86.0,50.0,996.0,90.0,100.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.023163336797825
163,SALLY,28,9/14/2020, 0600,  , TS,28.2,86.5,55.0,996.0,100.0,110.0,20.0,100.0,40.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,6.144639523738777
164,SALLY,28,9/14/2020,1200,  , HU,28.4,86.9,65.0,991.0,110.0,110.0,20.0,100.0,50.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,4.66403776046195
165,SALLY,28,9/14/2020,1800,  , HU,28.6,87.3,75.0,986.0,110.0,110.0,30.0,90.0,60.0,30.0,0.0,30.0,30.0,15.0,0.0,15.0,4.657389187807699
166,SALLY,28,9/15/2020, 0000,  , HU,28.7,87.7,75.0,986.0,110.0,110.0,30.0,90.0,70.0,40.0,0.0,30.0,35.0,20.0,0.0,15.0,4.203130236497754
167,SALLY,28,9/15/2020, 0600,  , HU,28.8,88.0,70.0,984.0,110.0,110.0,40.0,90.0,70.0,40.0,0.0,30.0,40.0,25.0,0.0,20.0,3.2403585903172263
168,SALLY,28,9/15/2020,1200,  , HU,29.0,88.1,70.0,982.0,110.0,110.0,50.0,90.0,70.0,40.0,0.0,40.0,40.0,25.0,0.0,25.0,2.514123394532228
169,SALLY,28,9/15/2020,1800,  , HU,29.3,88.1,70.0,981.0,110.0,110.0,60.0,80.0,70.0,40.0,0.0,40.0,40.0,20.0,0.0,25.0,3.454704721397581
170,SALLY,28,9/16/2020, 0000,  , HU,29.6,88.0,75.0,975.0,110.0,110.0,70.0,80.0,70.0,40.0,30.0,50.0,35.0,20.0,20.0,25.0,3.5972940826089843
171,SALLY,28,9/16/2020, 0600,  , HU,29.9,87.9,95.0,967.0,100.0,110.0,80.0,80.0,70.0,40.0,30.0,50.0,35.0,20.0,20.0,25.0,3.5964650052891884
172,SALLY,28,9/16/2020,1200,  , HU,30.5,87.6,85.0,967.0,80.0,130.0,80.0,60.0,60.0,40.0,30.0,40.0,30.0,25.0,20.0,20.0,7.526942015176378
173,SALLY,28,9/16/2020,1800,  , TS,31.1,87.2,60.0,982.0,70.0,150.0,80.0,50.0,40.0,30.0,30.0,20.0,0.0,0.0,0.0,0.0,7.9620562560160595
174,SALLY,28,9/17/2020, 0000,  , TS,31.6,86.7,35.0,994.0,60.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.571755462297856
175,SALLY,28,9/17/2020, 0600,  , TD,32.1,86.1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.221814955041268
176,SALLY,28,9/17/2020,1200,  , EX,32.6,85.2,30.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47907134251968
177,SALLY,28,9/17/2020,1800,  , EX,33.2,83.8,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19754152178136
178,SALLY,28,9/18/2020, 0000,  , EX,33.7,82.3,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.519829695839436
179,SALLY,28,9/18/2020, 0600,  , EX,34.1,80.8,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.058834331856849
180,TEDDY,49,9/12/2020, 0600,  , TD,11.0,31.4,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
181,TEDDY,49,9/12/2020,1200,  , TD,11.2,32.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.532559488214913
182,TEDDY,49,9/12/2020,1800,  , TD,11.4,33.3,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.420888593899535
183,TEDDY,49,9/13/2020, 0000,  , TD,11.6,34.2,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41391462921302
184,TEDDY,49,9/13/2020, 0600,  , TD,11.9,35.1,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.718908676605201
185,TEDDY,49,9/13/2020,1200,  , TD,12.2,36.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.860806305708833
186,TEDDY,49,9/13/2020,1800,  , TD,12.6,37.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.260818936725935
187,TEDDY,49,9/14/2020, 0000,  , TS,12.9,38.7,35.0,1004.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.004350726760476
188,TEDDY,49,9/14/2020, 0600,  , TS,12.9,40.4,35.0,1004.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08253367584318
189,TEDDY,49,9/14/2020,1200,  , TS,12.9,42.1,35.0,1004.0,50.0,30.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08253367584325
190,TEDDY,49,9/14/2020,1800,  , TS,12.9,43.4,40.0,1003.0,80.0,40.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.592536831013854
191,TEDDY,49,9/15/2020, 0000,  , TS,13.0,44.5,45.0,1002.0,100.0,50.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39865425062118
192,TEDDY,49,9/15/2020, 0600,  , TS,13.4,45.5,50.0,1001.0,100.0,50.0,20.0,120.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.120769359202823
193,TEDDY,49,9/15/2020,1200,  , TS,13.8,46.6,55.0,999.0,140.0,60.0,40.0,160.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.145490708732922
194,TEDDY,49,9/15/2020,1800,  , TS,14.2,47.4,55.0,997.0,140.0,80.0,40.0,160.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.05589948218139
195,TEDDY,49,9/16/2020, 0000,  , HU,14.7,48.0,65.0,987.0,140.0,80.0,40.0,150.0,40.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,8.82721077428387
196,TEDDY,49,9/16/2020, 0600,  , HU,15.4,48.6,80.0,978.0,140.0,80.0,40.0,150.0,40.0,30.0,20.0,30.0,20.0,10.0,10.0,20.0,10.464213647621373
197,TEDDY,49,9/16/2020,1200,  , HU,16.1,49.3,85.0,972.0,170.0,90.0,40.0,150.0,50.0,50.0,20.0,50.0,25.0,25.0,10.0,20.0,11.187942880715285
198,TEDDY,49,9/16/2020,1800,  , HU,16.8,50.2,85.0,972.0,190.0,100.0,70.0,170.0,60.0,50.0,30.0,60.0,30.0,25.0,10.0,30.0,12.797613263180443
199,TEDDY,49,9/17/2020, 0000,  , HU,17.4,51.1,85.0,970.0,220.0,100.0,80.0,170.0,60.0,50.0,50.0,70.0,30.0,25.0,20.0,30.0,12.077517016391605
200,TEDDY,49,9/17/2020, 0600,  , HU,18.1,52.0,90.0,966.0,220.0,100.0,80.0,170.0,60.0,50.0,50.0,70.0,30.0,25.0,20.0,30.0,12.74398191109505
201,TEDDY,49,9/17/2020,1200,  , HU,18.9,52.8,100.0,960.0,220.0,120.0,80.0,170.0,70.0,50.0,50.0,70.0,30.0,30.0,20.0,40.0,12.696267970802978
202,TEDDY,49,9/17/2020,1800,  , HU,19.7,53.7,115.0,948.0,200.0,150.0,90.0,180.0,90.0,60.0,50.0,80.0,40.0,40.0,35.0,50.0,13.436872750289604
203,TEDDY,49,9/18/2020, 0000,  , HU,20.4,54.4,120.0,945.0,200.0,150.0,90.0,180.0,90.0,60.0,50.0,80.0,40.0,40.0,35.0,50.0,11.059837780181512
204,TEDDY,49,9/18/2020, 0600,  , HU,21.1,55.1,115.0,946.0,200.0,150.0,120.0,150.0,90.0,60.0,70.0,90.0,50.0,40.0,40.0,50.0,11.03636145146937
205,TEDDY,49,9/18/2020,1200,  , HU,21.7,55.8,110.0,947.0,200.0,150.0,120.0,150.0,90.0,60.0,70.0,90.0,50.0,40.0,40.0,50.0,10.201344185147862
206,TEDDY,49,9/18/2020,1800,  , HU,22.5,56.5,105.0,949.0,200.0,150.0,120.0,150.0,90.0,60.0,70.0,90.0,50.0,40.0,40.0,50.0,11.859655430053314
207,TEDDY,49,9/19/2020, 0000,  , HU,23.5,57.2,105.0,945.0,200.0,170.0,120.0,150.0,90.0,60.0,70.0,90.0,50.0,40.0,40.0,50.0,13.699182190928093
208,TEDDY,49,9/19/2020, 0600,  , HU,24.4,57.9,100.0,947.0,200.0,200.0,140.0,150.0,110.0,70.0,70.0,90.0,50.0,40.0,40.0,50.0,12.71552602309953
209,TEDDY,49,9/19/2020,1200,  , HU,25.4,58.7,100.0,950.0,200.0,200.0,140.0,150.0,130.0,90.0,80.0,90.0,50.0,40.0,40.0,50.0,14.22791775011767
210,TEDDY,49,9/19/2020,1800,  , HU,26.2,59.7,100.0,953.0,200.0,200.0,140.0,150.0,130.0,90.0,80.0,90.0,60.0,40.0,40.0,50.0,13.869336009449741
211,TEDDY,49,9/20/2020, 0000,  , HU,26.9,60.8,95.0,956.0,180.0,180.0,180.0,180.0,120.0,120.0,80.0,100.0,70.0,70.0,40.0,60.0,13.906001777863475
212,TEDDY,49,9/20/2020, 0600,  , HU,27.5,61.9,90.0,958.0,180.0,180.0,180.0,180.0,120.0,120.0,80.0,100.0,70.0,70.0,40.0,60.0,13.216284231647899
213,TEDDY,49,9/20/2020,1200,  , HU,28.0,62.6,85.0,963.0,180.0,180.0,180.0,180.0,120.0,100.0,80.0,100.0,70.0,60.0,30.0,60.0,9.167553939324216
214,TEDDY,49,9/20/2020,1800,  , HU,28.5,63.3,80.0,964.0,200.0,200.0,150.0,170.0,120.0,110.0,70.0,100.0,70.0,60.0,30.0,60.0,9.141878069110298
215,TEDDY,49,9/21/2020, 0000,  , HU,29.0,63.7,80.0,963.0,200.0,200.0,150.0,170.0,120.0,110.0,70.0,100.0,70.0,60.0,30.0,60.0,7.032890079700258
216,TEDDY,49,9/21/2020, 0600,  , HU,29.7,63.5,80.0,962.0,200.0,200.0,150.0,150.0,110.0,110.0,60.0,80.0,70.0,60.0,30.0,50.0,8.30718723384483
217,TEDDY,49,9/21/2020,1200,  , HU,30.5,62.9,80.0,960.0,200.0,200.0,150.0,150.0,110.0,110.0,60.0,80.0,70.0,70.0,20.0,50.0,10.981915916204024
218,TEDDY,49,9/21/2020,1800,  , HU,32.2,61.8,80.0,958.0,240.0,240.0,180.0,150.0,120.0,120.0,60.0,80.0,70.0,70.0,20.0,50.0,22.36634527091407
219,TEDDY,49,9/22/2020, 0000,  , HU,34.6,61.4,85.0,956.0,240.0,240.0,180.0,150.0,120.0,120.0,60.0,80.0,90.0,80.0,20.0,50.0,27.903802181403137
220,TEDDY,49,9/22/2020, 0600,  , HU,37.6,62.1,90.0,952.0,300.0,300.0,180.0,180.0,150.0,120.0,120.0,150.0,90.0,90.0,50.0,80.0,35.155294833593
221,TEDDY,49,9/22/2020,1200,  , HU,39.1,63.5,90.0,949.0,470.0,390.0,270.0,280.0,240.0,120.0,130.0,210.0,90.0,90.0,80.0,110.0,21.405629432997813
222,TEDDY,49,9/22/2020,1800,  , HU,40.3,64.2,80.0,952.0,470.0,390.0,270.0,280.0,240.0,120.0,130.0,210.0,80.0,80.0,80.0,110.0,15.146664573147627
223,TEDDY,49,9/23/2020, 0000,  , HU,41.8,64.2,65.0,954.0,470.0,390.0,270.0,280.0,240.0,120.0,130.0,210.0,80.0,80.0,80.0,110.0,17.273523606987833
224,TEDDY,49,9/23/2020, 0600,  , EX,43.2,63.3,60.0,957.0,450.0,350.0,250.0,250.0,200.0,100.0,120.0,200.0,0.0,0.0,0.0,0.0,17.84082441653155
225,TEDDY,49,9/23/2020,1200,  , EX,45.0,62.1,55.0,964.0,180.0,180.0,120.0,180.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,22.98055175919701
226,TEDDY,49,9/23/2020,1800,  , EX,47.4,60.4,50.0,974.0,120.0,180.0,150.0,180.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77849983063815
227,TEDDY,49,9/24/2020, 0000,  , EX,49.7,58.2,45.0,975.0,120.0,180.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.34584338047304
228,TEDDY,49,9/24/2020, 0600,  , EX,52.8,55.8,40.0,977.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66369191009729
229,VICKY,24,9/14/2020, 0000,  , TD,17.5,28.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,VICKY,24,9/14/2020, 0600,  , TS,18.0,28.3,35.0,1006.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8613635900539505
231,VICKY,24,9/14/2020,1200,  , TS,18.5,28.6,40.0,1003.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.627001156496097
232,VICKY,24,9/14/2020,1800,  , TS,19.0,29.1,45.0,1002.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.929675040739592
233,VICKY,24,9/15/2020, 0000,  , TS,19.5,29.6,45.0,1002.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9184358928432745
234,VICKY,24,9/15/2020, 0600,  , TS,20.0,30.1,45.0,1002.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.906930885516316
235,VICKY,24,9/15/2020,1200,  , TS,20.5,30.8,45.0,1001.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.505112648711012
236,VICKY,24,9/15/2020,1800,  , TS,21.0,31.6,45.0,1001.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.361936243636464
237,VICKY,24,9/16/2020, 0000,  , TS,21.4,32.6,45.0,1004.0,70.0,50.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68271321105089
238,VICKY,24,9/16/2020, 0600,  , TS,21.5,33.5,40.0,1005.0,60.0,30.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714743822307197
239,VICKY,24,9/16/2020,1200,  , TS,21.4,34.3,35.0,1007.0,60.0,30.0,20.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.651430438337115
240,VICKY,24,9/16/2020,1800,  , TS,21.5,35.0,35.0,1007.0,60.0,30.0,20.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.590504613596496
241,VICKY,24,9/17/2020, 0000,  , TS,21.6,35.6,35.0,1007.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.528779652046327
242,VICKY,24,9/17/2020, 0600,  , TS,21.7,36.4,35.0,1008.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6397235369964
243,VICKY,24,9/17/2020,1200,  , TD,21.6,37.6,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89545495522448
244,VICKY,24,9/17/2020,1800,  , TD,21.3,38.7,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.285569036663409
245,VICKY,24,9/18/2020, 0000,  , LO,20.8,39.4,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473561337058433
246,VICKY,24,9/18/2020, 0600,  , LO,20.5,40.2,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.287107389265973
247,VICKY,24,9/18/2020,1200,  , LO,20.4,41.0,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.708412991404469
248,VICKY,24,9/18/2020,1800,  , LO,20.3,41.9,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.785229668195601
249,VICKY,24,9/19/2020, 0000,  , LO,20.1,42.9,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.050047233720043
250,VICKY,24,9/19/2020, 0600,  , LO,19.9,44.0,20.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12405877168895
251,VICKY,24,9/19/2020,1200,  , LO,19.6,45.1,20.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.412526012014611
252,VICKY,24,9/19/2020,1800,  , LO,19.3,46.3,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.480363564936399
253,BETA,34,9/17/2020, 0600,  , LO,21.1,94.9,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
254,BETA,34,9/17/2020,1200,  , TD,21.5,94.7,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.081558041447049
255,BETA,34,9/17/2020,1800,  , TD,21.8,94.4,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71650480124277
256,BETA,34,9/18/2020, 0000,  , TD,22.0,94.2,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141801236384803
257,BETA,34,9/18/2020, 0600,  , TD,22.6,94.1,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.991072172782732
258,BETA,34,9/18/2020,1200,  , TD,23.2,93.8,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.607076509695347
259,BETA,34,9/18/2020,1800,  , TS,24.1,93.1,40.0,1003.0,90.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.725402109082347
260,BETA,34,9/19/2020, 0000,  , TS,25.2,92.3,50.0,1000.0,150.0,40.0,40.0,90.0,80.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,15.184306066053324
261,BETA,34,9/19/2020, 0600,  , TS,25.8,92.3,50.0,996.0,150.0,40.0,40.0,90.0,80.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,6.909409442795162
262,BETA,34,9/19/2020,1200,  , TS,26.4,92.4,50.0,994.0,150.0,40.0,40.0,90.0,60.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,6.986370130364636
263,BETA,34,9/19/2020,1800,  , TS,26.6,92.2,50.0,995.0,150.0,40.0,40.0,140.0,60.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3.090759327192919
264,BETA,34,9/20/2020, 0000,  , TS,26.8,92.1,50.0,997.0,160.0,40.0,40.0,140.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.522463105951038
265,BETA,34,9/20/2020, 0600,  , TS,26.9,92.5,50.0,998.0,170.0,30.0,40.0,140.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.267968735192597
266,BETA,34,9/20/2020,1200,  , TS,27.1,92.8,50.0,996.0,170.0,30.0,40.0,140.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.844413145075309
267,BETA,34,9/20/2020,1800,  , TS,27.5,93.6,55.0,996.0,170.0,30.0,40.0,140.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.393328478424818
268,BETA,34,9/21/2020, 0000,  , TS,27.5,94.1,50.0,993.0,170.0,30.0,40.0,130.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.107264066885573
269,BETA,34,9/21/2020, 0600,  , TS,27.6,94.8,45.0,995.0,150.0,0.0,40.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23909298423916
270,BETA,34,9/21/2020,1200,  , TS,27.8,95.5,45.0,997.0,150.0,0.0,40.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499529902768265
271,BETA,34,9/21/2020,1800,  , TS,28.1,96.0,40.0,999.0,150.0,0.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.148541727719064
272,BETA,34,9/22/2020, 0000,  , TS,28.3,96.3,45.0,998.0,110.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.817625909596956
273,BETA,34,9/22/2020, 0600,  , TS,28.6,96.6,40.0,999.0,90.0,40.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6001404237972325
274,BETA,34,9/22/2020,1200,  , TS,28.8,96.8,35.0,1002.0,90.0,50.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0635903229761774
275,BETA,34,9/22/2020,1800,  , TD,28.9,96.5,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2376435903424956
276,BETA,34,9/23/2020, 0000,  , EX,29.0,95.8,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.147068693601987
277,BETA,34,9/23/2020, 0600,  , EX,29.4,95.4,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114358854821539
278,BETA,34,9/23/2020,1200,  , EX,30.0,94.6,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.572391208866664
279,BETA,34,9/23/2020,1800,  , EX,30.3,93.8,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.683027755607869
280,BETA,34,9/24/2020, 0000,  , EX,30.8,92.4,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.030410473434365
281,BETA,34,9/24/2020, 0600,  , EX,31.6,91.5,25.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.785059959304427
